Date,Time,Complaint Type,Location,Latitude,Longitude,Has_Complaint
2023-10-20,17:17:00,No Complaints,Sector A,30.020819315933988,31.450460867443017,0
2023-01-21,16:37:00,Roads Issues,Sector C,30.02738509649535,31.459689112550343,1
2023-03-13,21:23:00,No Complaints,Sector C,30.027509336491605,31.460168488037986,0
2023-07-15,06:50:00,No Complaints,Sector A,30.021235366496025,31.449858663194906,0
2023-12-04,15:02:00,No Complaints,Sector A,30.021348235516314,31.449736783086493,0
2023-03-20,17:05:00,No Complaints,Sector C,30.027599374366034,31.460575602784377,0
2023-06-10,16:19:00,No Complaints,Sector E,30.034996803921892,31.47055111826924,0
2023-07-31,08:08:00,Pets Control,Sector A,30.020500492743242,31.449650336436598,1
2023-05-22,12:45:00,No Complaints,Sector D,30.030930574074038,31.465605345074582,0
2023-10-07,21:21:00,No Complaints,Sector A,30.02121608237631,31.449903979317583,0
2023-01-13,09:21:00,Pets Control,Sector D,30.0310380568987,31.464980000698173,1
2023-07-05,15:17:00,No Complaints,Sector B,30.023539902690572,31.455046979640564,0
2023-12-29,16:53:00,No Complaints,Sector B,30.02272076840329,31.455112961552217,0
2023-12-27,09:23:00,No Complaints,Sector A,30.021213842326315,31.44958342123336,0
2023-08-22,08:35:00,Traffic,Sector A,30.02142007253541,31.450477495758783,1
2023-01-14,08:19:00,No Complaints,Sector E,30.035602237209954,31.470180769068953,0
2023-07-11,10:35:00,No Complaints,Sector A,30.021216326910693,31.45011703394458,0
2023-01-12,00:38:00,No Complaints,Sector D,30.031413664464193,31.465399355208554,0
2023-02-02,16:08:00,No Complaints,Sector C,30.026670110894454,31.46009347143575,0
2023-07-26,13:56:00,No Complaints,Sector C,30.026890680874924,31.459488218755506,0
2023-04-07,19:12:00,Pets Control,Sector D,30.03142765670967,31.46542211009576,1
2023-03-12,16:13:00,No Complaints,Sector D,30.031400609420743,31.46464930073645,0
2023-08-28,18:40:00,No Complaints,Sector E,30.03500262143008,31.469629752307412,0
2023-03-26,17:14:00,Noise,Sector D,30.031405395408793,31.46483318042042,1
2023-08-10,10:50:00,No Complaints,Sector E,30.03465398938532,31.470592397754764,0
2023-05-21,11:36:00,No Complaints,Sector D,30.03154999578876,31.46494725116897,0
2023-09-04,21:07:00,No Complaints,Sector D,30.03160068849863,31.464886278024146,0
2023-09-20,08:40:00,No Complaints,Sector E,30.034555558573825,31.4705351339277,0
2023-04-22,21:12:00,Noise,Sector D,30.031447632701603,31.465011558710195,1
2023-07-31,16:02:00,No Complaints,Sector A,30.020578418957367,31.4499104706806,0
2023-08-21,11:11:00,No Complaints,Sector D,30.03142614061542,31.465620068341515,0
2023-01-15,01:44:00,No Complaints,Sector D,30.031298563799343,31.464546354192787,0
2023-09-06,19:26:00,No Complaints,Sector D,30.030890650738595,31.464666555177715,0
2023-06-29,23:15:00,No Complaints,Sector B,30.022851012387328,31.454715967263372,0
2023-12-07,00:21:00,No Complaints,Sector B,30.02313990627453,31.45441714576282,0
2023-02-07,15:50:00,No Complaints,Sector E,30.034532768432125,31.470411372529178,0
2023-06-02,16:09:00,No Complaints,Sector A,30.020949317264588,31.450524899836484,0
2023-10-12,08:13:00,Pets Control,Sector E,30.034902566364938,31.469568250524727,1
2023-05-26,15:58:00,No Complaints,Sector C,30.027187281168892,31.460523681848002,0
2023-11-21,04:24:00,No Complaints,Sector E,30.034515818738114,31.46941944534114,0
2023-05-12,19:48:00,No Complaints,Sector D,30.03061269349834,31.465466144836796,0
2023-06-04,20:13:00,No Complaints,Sector D,30.03079494887651,31.46485610707874,0
2023-12-01,19:21:00,Traffic,Sector B,30.02332524630882,31.45511129920154,1
2023-11-22,08:48:00,No Complaints,Sector D,30.030701112371638,31.46558586455259,0
2023-09-10,08:07:00,No Complaints,Sector C,30.02642846272891,31.45978759463625,0
2023-09-25,14:17:00,Traffic,Sector A,30.020664349007053,31.45023875323359,1
2023-07-21,13:45:00,No Complaints,Sector D,30.031026573193273,31.465281056317664,0
2023-06-16,10:06:00,No Complaints,Sector A,30.02055371296379,31.449654438257895,0
2023-08-21,04:37:00,No Complaints,Sector B,30.02307947936667,31.45479978110122,0
2023-07-25,16:35:00,No Complaints,Sector D,30.031284956519055,31.465250132475628,0
2023-06-05,04:27:00,No Complaints,Sector D,30.03080563328222,31.465024126134157,0
2023-09-29,14:27:00,Pets Control,Sector D,30.03134133833909,31.464877354647985,1
2023-05-27,01:46:00,No Complaints,Sector C,30.027032087093833,31.460014606558374,0
2023-12-28,06:52:00,No Complaints,Sector B,30.023043618504,31.455537617069332,0
2023-03-04,12:46:00,No Complaints,Sector B,30.02328882786805,31.45519739340747,0
2023-09-27,13:46:00,No Complaints,Sector D,30.03085183813885,31.465231435124846,0
2023-04-12,08:55:00,No Complaints,Sector E,30.034467335284806,31.470476516621567,0
2023-05-08,19:25:00,No Complaints,Sector A,30.02131881656322,31.449861705337483,0
2023-02-24,01:23:00,No Complaints,Sector D,30.030994851525946,31.464825925210988,0
2023-03-30,09:36:00,Roads Issues,Sector A,30.02113846858815,31.44958440906164,1
2023-05-08,07:41:00,No Complaints,Sector B,30.023592294577774,31.454516671987484,0
2023-01-13,17:54:00,No Complaints,Sector B,30.023185095538548,31.455138613527584,0
2023-04-24,16:38:00,No Complaints,Sector A,30.020575135484766,31.449389408251697,0
2023-07-31,11:07:00,No Complaints,Sector D,30.030413000754336,31.464553274262446,0
2023-08-05,01:17:00,No Complaints,Sector D,30.031590517719973,31.465488319557814,0
2023-10-14,11:55:00,No Complaints,Sector D,30.031204920542105,31.464705086438336,0
2023-11-19,07:29:00,No Complaints,Sector C,30.026697125977968,31.459950788595716,0
2023-09-26,20:24:00,No Complaints,Sector C,30.026994813556918,31.459607167936216,0
2023-11-29,06:38:00,No Complaints,Sector A,30.021138233080173,31.449824827245767,0
2023-01-10,04:23:00,No Complaints,Sector D,30.030888499359616,31.464863241062293,0
2023-08-09,14:34:00,No Complaints,Sector C,30.02695476573636,31.46049318990252,0
2023-02-11,12:27:00,No Complaints,Sector D,30.03124780605737,31.46521043783945,0
2023-05-14,12:55:00,Roads Issues,Sector C,30.02655582379932,31.459639690428794,1
2023-03-01,06:50:00,No Complaints,Sector B,30.02276936769555,31.45452243555431,0
2023-06-06,19:12:00,No Complaints,Sector B,30.02345327579791,31.45516766440584,0
2023-08-03,12:14:00,No Complaints,Sector A,30.021141181163657,31.450564392176247,0
2023-08-29,19:17:00,No Complaints,Sector E,30.035283469896005,31.470026975140243,0
2023-06-25,16:53:00,No Complaints,Sector A,30.020804275286295,31.44986100698319,0
2023-04-01,02:22:00,No Complaints,Sector B,30.02329162052759,31.45492560669465,0
2023-04-21,23:31:00,Noise,Sector D,30.031279374447493,31.46525737070657,1
2023-03-03,06:22:00,No Complaints,Sector B,30.023392861545446,31.455481861490604,0
2023-09-30,13:29:00,No Complaints,Sector C,30.02666052352585,31.459409302757436,0
2023-08-24,21:43:00,No Complaints,Sector D,30.03106397903107,31.464700975841726,0
2023-10-16,00:26:00,No Complaints,Sector D,30.030587836507884,31.46493936092855,0
2023-01-01,15:22:00,No Complaints,Sector C,30.026638509884734,31.460170563923143,0
2023-04-28,18:21:00,No Complaints,Sector B,30.022475548448767,31.455474638260522,0
2023-04-15,18:39:00,No Complaints,Sector C,30.027212613105497,31.45938089393152,0
2023-02-07,21:00:00,No Complaints,Sector C,30.027507664250894,31.459557638396664,0
2023-03-09,18:33:00,No Complaints,Sector E,30.03555314784922,31.47014726465752,0
2023-03-04,00:07:00,No Complaints,Sector C,30.02692228038976,31.460059565331733,0
2023-02-23,22:46:00,No Complaints,Sector D,30.031251176069635,31.465058381408106,0
2023-12-09,11:58:00,No Complaints,Sector E,30.03460143857282,31.46951688443853,0
2023-03-14,05:40:00,No Complaints,Sector C,30.026485113258236,31.46030027382719,0
2023-05-06,18:10:00,Noise,Sector C,30.026915161017623,31.459921288772705,1
2023-07-17,15:08:00,No Complaints,Sector D,30.03043784056966,31.464648660996065,0
2023-08-03,17:02:00,No Complaints,Sector E,30.034952428863395,31.469915236269383,0
2023-09-25,08:00:00,Traffic,Sector A,30.020560691628628,31.44979039338889,1
2023-03-30,15:30:00,No Complaints,Sector D,30.030881298076736,31.465516591530537,0
2023-10-20,23:34:00,No Complaints,Sector E,30.03448517617225,31.469581006152698,0
2023-01-22,10:02:00,Security,Sector D,30.030561012505608,31.464567035090887,1
2023-11-24,09:09:00,No Complaints,Sector C,30.026766531518714,31.460342030362973,0
2023-03-19,22:33:00,No Complaints,Sector E,30.035332868985154,31.470378965075373,0
2023-10-04,09:25:00,No Complaints,Sector A,30.020536066384782,31.450094871324975,0
2023-01-02,11:24:00,Pets Control,Sector E,30.034617690167345,31.470491271033197,1
2023-03-23,23:45:00,No Complaints,Sector D,30.03137908283633,31.465410289928876,0
2023-05-04,16:22:00,No Complaints,Sector E,30.03546649945136,31.470339478364473,0
2023-05-29,23:41:00,Noise,Sector B,30.022958585091338,31.455286012297986,1
2023-01-01,15:18:00,No Complaints,Sector D,30.030789903063035,31.46535685387662,0
2023-09-26,00:45:00,No Complaints,Sector C,30.027343474227393,31.46040361631156,0
2023-01-28,18:30:00,No Complaints,Sector E,30.03456104795372,31.46993334059466,0
2023-05-12,11:13:00,No Complaints,Sector A,30.020451666764913,31.449551533155315,0
2023-06-21,10:09:00,No Complaints,Sector D,30.030489452670324,31.464658648778755,0
2023-04-19,11:55:00,No Complaints,Sector C,30.027539496297816,31.45946919590544,0
2023-04-09,10:51:00,No Complaints,Sector C,30.027348386040092,31.460326567194382,0
2023-03-26,18:06:00,No Complaints,Sector E,30.035372053524515,31.46955758707388,0
2023-07-30,19:32:00,No Complaints,Sector A,30.021230173927584,31.449962769106374,0
2023-10-12,16:05:00,Cleaning,Sector B,30.023446874070977,31.454869712576905,1
2023-01-15,00:32:00,No Complaints,Sector D,30.030738266826614,31.465176885749273,0
2023-01-24,04:42:00,No Complaints,Sector C,30.0271955995854,31.459706324653585,0
2023-02-04,17:12:00,No Complaints,Sector D,30.030966273634707,31.46454926599184,0
2023-03-21,16:17:00,No Complaints,Sector C,30.027437871615426,31.460487041800025,0
2023-12-11,17:41:00,No Complaints,Sector B,30.022671968095786,31.45476003104684,0
2023-03-20,03:44:00,Security,Sector E,30.035487720452487,31.46985968136886,1
2023-04-17,08:57:00,Roads Issues,Sector C,30.02673426973569,31.460063641011033,1
2023-05-02,01:11:00,Security,Sector E,30.035145778974353,31.470113653444013,1
2023-08-13,17:03:00,No Complaints,Sector D,30.03069530961323,31.465121642916927,0
2023-09-24,07:49:00,Traffic,Sector C,30.0273296287838,31.459715658667925,1
2023-01-02,10:13:00,No Complaints,Sector A,30.02132882735298,31.45001416521954,0
2023-06-10,19:52:00,No Complaints,Sector A,30.02073289917603,31.449936211998537,0
2023-09-05,08:54:00,Cleaning,Sector E,30.034940336310825,31.470416240495354,1
2023-08-08,14:29:00,Pets Control,Sector E,30.034983988351172,31.470329842415445,1
2023-05-06,21:16:00,No Complaints,Sector A,30.0204121600133,31.450562941475106,0
2023-05-20,13:27:00,No Complaints,Sector D,30.03095604337631,31.465148625546515,0
2023-05-01,21:50:00,No Complaints,Sector B,30.023335420284358,31.455073436147735,0
2023-03-07,21:02:00,No Complaints,Sector C,30.02643020137827,31.45950847621674,0
2023-03-05,13:31:00,Roads Issues,Sector D,30.03056694160033,31.465089013274245,1
2023-09-26,08:45:00,No Complaints,Sector C,30.02663012258839,31.460239698032503,0
2023-02-23,14:22:00,No Complaints,Sector A,30.021230594504477,31.45017793295925,0
2023-05-09,09:07:00,No Complaints,Sector A,30.02047808774072,31.449820500427,0
2023-01-09,04:17:00,Security,Sector E,30.035087589229413,31.470458857747637,1
2023-05-12,20:45:00,No Complaints,Sector D,30.030563970837974,31.465214517415703,0
2023-10-21,18:27:00,No Complaints,Sector B,30.02324333577652,31.455244080892896,0
2023-11-16,09:05:00,Pets Control,Sector D,30.031438651394474,31.464618367964565,1
2023-02-21,21:46:00,No Complaints,Sector D,30.030495983050958,31.46469507697323,0
2023-05-17,08:17:00,Cleaning,Sector B,30.022984947107243,31.455492057273123,1
2023-08-24,11:31:00,No Complaints,Sector D,30.030542193978025,31.464683994673585,0
2023-10-20,16:01:00,No Complaints,Sector C,30.026383306762213,31.460312474036495,0
2023-01-04,08:56:00,Pets Control,Sector A,30.021415367182883,31.44964053143346,1
2023-10-06,16:59:00,No Complaints,Sector B,30.022514902462873,31.45454067963336,0
2023-12-12,09:58:00,Traffic,Sector A,30.020897648932227,31.45016095808869,1
2023-04-24,14:29:00,No Complaints,Sector B,30.02293111534641,31.45499333399834,0
2023-01-16,23:16:00,No Complaints,Sector C,30.027178033109163,31.460181250948864,0
2023-03-02,21:26:00,No Complaints,Sector A,30.020994389172877,31.449840524551767,0
2023-01-14,05:54:00,No Complaints,Sector E,30.035271022084252,31.470133847681907,0
2023-12-13,23:16:00,No Complaints,Sector D,30.031360235489206,31.465054007340854,0
2023-06-26,09:11:00,No Complaints,Sector A,30.02145884183774,31.45040379176413,0
2023-06-10,16:08:00,Pets Control,Sector A,30.020700554234015,31.450300991688124,1
2023-06-02,16:57:00,No Complaints,Sector D,30.03112866914292,31.46484569630274,0
2023-05-08,06:43:00,No Complaints,Sector C,30.026800953802383,31.459397436940694,0
2023-09-26,09:12:00,No Complaints,Sector D,30.030489195322787,31.465229446469632,0
2023-04-23,16:38:00,No Complaints,Sector C,30.026931245846576,31.45956008181147,0
2023-06-06,15:38:00,No Complaints,Sector E,30.034453110779403,31.469681287053575,0
2023-01-25,12:31:00,Pets Control,Sector E,30.035488001664312,31.469745644349615,1
2023-01-17,17:20:00,No Complaints,Sector C,30.026987082858128,31.460263336423083,0
2023-03-23,15:05:00,No Complaints,Sector C,30.02681248201416,31.45948560365196,0
2023-07-01,10:32:00,No Complaints,Sector A,30.020629559968945,31.44993068675269,0
2023-02-08,23:10:00,No Complaints,Sector D,30.030965969470294,31.464598149398924,0
2023-11-25,18:44:00,No Complaints,Sector A,30.021071069153887,31.449848717288546,0
2023-10-29,13:43:00,Roads Issues,Sector A,30.02146068037508,31.450103266452793,1
2023-02-04,16:17:00,Traffic,Sector B,30.023223663148155,31.45503210961992,1
2023-04-13,08:17:00,No Complaints,Sector B,30.02351600817792,31.45547208280477,0
2023-02-27,13:13:00,No Complaints,Sector D,30.030428667093535,31.464726199336,0
2023-03-07,19:42:00,Pets Control,Sector E,30.03476971069959,31.46998608627469,1
2023-12-15,14:29:00,No Complaints,Sector D,30.030585729959416,31.465057753418737,0
2023-04-08,20:56:00,Noise,Sector D,30.031454205563715,31.464624541375883,1
2023-04-04,08:33:00,No Complaints,Sector A,30.021274804107627,31.450299360873434,0
2023-12-08,20:22:00,No Complaints,Sector D,30.031090180496673,31.46450682250017,0
2023-10-04,09:59:00,No Complaints,Sector A,30.021565780561577,31.449385446023225,0
2023-07-09,16:28:00,No Complaints,Sector D,30.031263528624386,31.46460245709452,0
2023-02-03,07:38:00,No Complaints,Sector E,30.034592572732112,31.469678092365303,0
2023-01-21,07:03:00,Cleaning,Sector A,30.02057929556236,31.450322001863643,1
2023-02-06,03:54:00,No Complaints,Sector C,30.026538895925864,31.46021000305542,0
2023-03-11,17:09:00,No Complaints,Sector A,30.020808606459422,31.450049644437364,0
2023-06-26,11:25:00,No Complaints,Sector A,30.020601855328614,31.449836596806655,0
2023-05-31,17:53:00,No Complaints,Sector E,30.035046499965812,31.46972729109203,0
2023-12-29,15:31:00,No Complaints,Sector E,30.035595428346607,31.470371647992135,0
2023-05-29,17:03:00,No Complaints,Sector A,30.021434792187613,31.450472821441327,0
2023-05-05,20:55:00,No Complaints,Sector B,30.023421709186557,31.455573914560443,0
2023-12-15,02:21:00,No Complaints,Sector E,30.035102272260907,31.46944772580288,0
2023-02-16,06:15:00,No Complaints,Sector B,30.023539909290268,31.455086273424964,0
2023-01-08,17:30:00,No Complaints,Sector C,30.027190385717173,31.459800422312757,0
2023-07-02,09:30:00,No Complaints,Sector D,30.031471418733823,31.46494940605794,0
2023-05-23,15:14:00,No Complaints,Sector D,30.03042064138467,31.46519016248752,0
2023-12-17,23:36:00,No Complaints,Sector C,30.026881523240768,31.459784379206468,0
2023-05-28,20:25:00,Security,Sector D,30.031330424100513,31.465456837699648,1
2023-07-25,09:49:00,No Complaints,Sector A,30.020494524432905,31.450286182067916,0
2023-06-10,04:42:00,No Complaints,Sector C,30.027416612562707,31.459463606281354,0
2023-05-10,11:32:00,No Complaints,Sector B,30.022868524307498,31.454514605121304,0
2023-12-29,16:58:00,No Complaints,Sector D,30.03087503229918,31.46463934939856,0
2023-01-17,12:35:00,No Complaints,Sector E,30.035238775110845,31.47012973722156,0
2023-04-21,10:38:00,Roads Issues,Sector C,30.027171787662404,31.45955082157099,1
2023-04-26,18:54:00,No Complaints,Sector D,30.030791445272055,31.465499969734505,0
2023-02-09,22:25:00,No Complaints,Sector B,30.023468668382698,31.454936492313873,0
2023-03-13,07:54:00,No Complaints,Sector E,30.03517832782265,31.4700468578284,0
2023-06-26,02:00:00,No Complaints,Sector E,30.034943582160913,31.469415153152013,0
2023-05-12,01:07:00,No Complaints,Sector B,30.023159605647475,31.454993140736924,0
2023-08-16,03:24:00,No Complaints,Sector E,30.035363607180948,31.469474704857134,0
2023-03-11,06:06:00,No Complaints,Sector A,30.02152711703876,31.44950690754201,0
2023-11-26,11:28:00,Pets Control,Sector A,30.020562255448937,31.450306945032924,1
2023-01-08,03:24:00,No Complaints,Sector D,30.031066534982212,31.46521237692666,0
2023-06-19,15:03:00,No Complaints,Sector A,30.02107634345002,31.45048180984331,0
2023-04-18,23:17:00,No Complaints,Sector C,30.02666054320435,31.459977164022174,0
2023-06-10,06:33:00,No Complaints,Sector D,30.03106416435604,31.464971630523806,0
2023-03-07,12:54:00,No Complaints,Sector B,30.022692045203183,31.45485031793996,0
2023-10-08,01:43:00,No Complaints,Sector B,30.023243766302755,31.45463289361604,0
2023-07-11,05:08:00,No Complaints,Sector A,30.02118659181173,31.449782400262706,0
2023-07-06,19:30:00,No Complaints,Sector A,30.02112066554879,31.44962874812518,0
2023-08-05,17:13:00,No Complaints,Sector C,30.026891435199907,31.45974428985721,0
2023-04-05,17:26:00,No Complaints,Sector C,30.02704508511282,31.45991439787765,0
2023-08-11,07:52:00,Traffic,Sector B,30.023156624204386,31.454885758655298,1
2023-04-04,11:13:00,No Complaints,Sector C,30.02759309283754,31.459595920126088,0
2023-10-25,14:27:00,No Complaints,Sector C,30.026655207934603,31.459810026628464,0
2023-01-11,00:04:00,No Complaints,Sector C,30.026523728486485,31.460389518997598,0
2023-02-08,10:12:00,No Complaints,Sector B,30.022992871752578,31.455045475316645,0
2023-09-21,23:17:00,No Complaints,Sector D,30.031463836769312,31.46553644158273,0
2023-11-09,08:05:00,No Complaints,Sector A,30.02075916062469,31.449669399419488,0
2023-03-27,19:02:00,Noise,Sector D,30.031147619773677,31.465154477374337,1
2023-05-27,19:32:00,No Complaints,Sector C,30.027343718867943,31.460222226058775,0
2023-08-11,12:44:00,No Complaints,Sector E,30.034841990192234,31.470530119272553,0
2023-04-23,21:10:00,No Complaints,Sector C,30.02702140610433,31.460600964320808,0
2023-02-20,10:41:00,No Complaints,Sector A,30.020467316819797,31.44999035218406,0
2023-06-20,19:45:00,No Complaints,Sector D,30.03119170335886,31.465004340243418,0
2023-04-14,19:00:00,Security,Sector D,30.031473400959698,31.465397304172914,1
2023-07-10,11:37:00,No Complaints,Sector A,30.021137527993023,31.449421843635246,0
2023-10-30,20:12:00,No Complaints,Sector C,30.02673777202149,31.459675316297478,0
2023-11-20,03:12:00,No Complaints,Sector D,30.031469501065605,31.46546647750091,0
2023-06-09,15:52:00,Noise,Sector C,30.026586984317532,31.459934537309667,1
2023-02-12,13:06:00,No Complaints,Sector A,30.02099726041437,31.45022626434617,0
2023-02-08,06:42:00,No Complaints,Sector C,30.026438399934715,31.460439379835403,0
2023-12-14,17:49:00,No Complaints,Sector A,30.020490796116135,31.449641568880466,0
2023-10-07,14:14:00,No Complaints,Sector C,30.02760113536168,31.4596235119864,0
2023-05-08,16:13:00,No Complaints,Sector C,30.026393687265497,31.459576028735246,0
2023-02-11,19:06:00,Noise,Sector D,30.03058424388623,31.46503799096741,1
2023-02-22,14:17:00,No Complaints,Sector B,30.023273306462823,31.454509299200673,0
2023-11-03,07:34:00,No Complaints,Sector D,30.030753259021036,31.46530415515358,0
2023-07-30,14:11:00,No Complaints,Sector C,30.027454939392427,31.460495930194995,0
2023-05-06,23:41:00,No Complaints,Sector B,30.022799772596855,31.455290311968046,0
2023-06-19,17:20:00,No Complaints,Sector A,30.02063500354019,31.44943588475522,0
2023-11-04,03:24:00,No Complaints,Sector E,30.03457190527528,31.469901454542676,0
2023-09-08,02:57:00,No Complaints,Sector E,30.03508974951148,31.47057561341903,0
2023-07-29,08:36:00,Cleaning,Sector B,30.022840582672714,31.454867787503687,1
2023-11-25,09:07:00,No Complaints,Sector B,30.02326903408916,31.454695870847484,0
2023-11-06,18:54:00,No Complaints,Sector B,30.023471638997957,31.454693982854938,0
2023-07-23,06:00:00,No Complaints,Sector A,30.021215808246772,31.449556716366,0
2023-07-19,20:26:00,No Complaints,Sector D,30.030798471201443,31.46491603145698,0
2023-03-14,13:19:00,No Complaints,Sector A,30.020376540520676,31.449812893484815,0
2023-05-23,14:42:00,No Complaints,Sector D,30.030604431301263,31.465025991906405,0
2023-11-28,23:27:00,No Complaints,Sector E,30.035081072417167,31.47018471853063,0
2023-10-11,01:59:00,No Complaints,Sector B,30.022691118797432,31.45467179494172,0
2023-02-06,17:45:00,No Complaints,Sector A,30.020630485660405,31.449856998783165,0
2023-08-21,10:49:00,No Complaints,Sector A,30.021418463518557,31.450321221951885,0
2023-01-15,10:37:00,No Complaints,Sector E,30.035251865430002,31.46951314854232,0
2023-06-22,04:10:00,No Complaints,Sector D,30.030699180344918,31.46537801118084,0
2023-09-27,23:44:00,No Complaints,Sector D,30.03082049364585,31.465624279974136,0
2023-08-14,07:16:00,No Complaints,Sector B,30.022584304439636,31.45524082600118,0
2023-04-09,05:17:00,No Complaints,Sector E,30.035399592434697,31.4700753359347,0
2023-07-26,19:46:00,Pets Control,Sector D,30.030658787816577,31.46477365031053,1
2023-12-12,07:34:00,No Complaints,Sector D,30.030446529182196,31.46561441053832,0
2023-11-01,10:23:00,No Complaints,Sector B,30.023297278684122,31.45501362241344,0
2023-11-20,03:31:00,No Complaints,Sector D,30.03056350118352,31.465022002626483,0
2023-03-22,18:56:00,No Complaints,Sector E,30.03440103880347,31.47012633947569,0
2023-03-20,19:55:00,No Complaints,Sector D,30.030896318917982,31.465021168135117,0
2023-02-07,20:09:00,No Complaints,Sector C,30.027380692491533,31.460538655336084,0
2023-09-11,22:53:00,Noise,Sector C,30.026610579801538,31.45977001921092,1
2023-02-10,14:02:00,No Complaints,Sector C,30.026481978257102,31.460119212163185,0
2023-11-03,19:22:00,Security,Sector E,30.034923349468322,31.470073217759737,1
2023-11-14,11:47:00,No Complaints,Sector A,30.020995538274324,31.44992255244168,0
2023-03-23,19:44:00,No Complaints,Sector E,30.035304550013397,31.469850931965315,0
2023-03-09,09:20:00,Cleaning,Sector E,30.034530333458537,31.469805076639876,1
2023-10-30,07:34:00,No Complaints,Sector A,30.020711128221436,31.449835658108,0
2023-06-11,10:00:00,No Complaints,Sector C,30.02700577467669,31.459775024256004,0
2023-07-27,12:50:00,No Complaints,Sector E,30.034690566034705,31.47033246427057,0
2023-01-04,19:47:00,Security,Sector E,30.034884283682516,31.470168391291192,1
2023-03-04,10:53:00,Traffic,Sector C,30.026739400726207,31.460173663679033,1
2023-09-02,07:37:00,No Complaints,Sector B,30.022579406341762,31.454553038532968,0
2023-01-24,04:47:00,No Complaints,Sector C,30.026641291948657,31.459445874687077,0
2023-12-02,15:05:00,No Complaints,Sector D,30.031269892857015,31.464763766866284,0
2023-12-26,21:00:00,No Complaints,Sector C,30.026403362971077,31.460097755860893,0
2023-04-14,01:42:00,No Complaints,Sector C,30.026377894754727,31.460032499115517,0
2023-05-26,05:34:00,No Complaints,Sector A,30.021321197784946,31.450293874128207,0
2023-11-14,11:01:00,No Complaints,Sector A,30.020637306395194,31.449686985951832,0
2023-08-05,23:43:00,No Complaints,Sector C,30.02657965096066,31.459582900219978,0
2023-10-25,02:23:00,No Complaints,Sector E,30.035335952353144,31.469835449650603,0
2023-09-14,04:48:00,No Complaints,Sector A,30.020507240573366,31.450444990319422,0
2023-02-03,07:01:00,No Complaints,Sector E,30.035592446224676,31.47027358766116,0
2023-08-02,14:45:00,No Complaints,Sector D,30.031418221456306,31.465128621781492,0
2023-03-28,11:41:00,No Complaints,Sector E,30.03459923976291,31.470125921132446,0
2023-09-05,08:46:00,No Complaints,Sector E,30.035040812187336,31.470281772646754,0
2023-01-30,18:37:00,No Complaints,Sector D,30.030423683349213,31.465465161500916,0
2023-07-18,05:43:00,No Complaints,Sector C,30.027193834637597,31.459567722642877,0
2023-06-12,00:05:00,No Complaints,Sector E,30.034518157202527,31.470156041306787,0
2023-10-08,14:52:00,No Complaints,Sector D,30.031208286383485,31.46463147333833,0
2023-04-15,00:19:00,No Complaints,Sector E,30.035513578518398,31.46959630924862,0
2023-08-07,12:43:00,No Complaints,Sector A,30.021596197394175,31.450597042659936,0
2023-12-03,13:55:00,No Complaints,Sector A,30.02043169197616,31.450460084445417,0
2023-11-14,09:50:00,No Complaints,Sector A,30.020613588571546,31.44975977249282,0
2023-04-12,20:24:00,No Complaints,Sector C,30.026562856703684,31.459894757621022,0
2023-08-30,06:45:00,No Complaints,Sector C,30.027304164510575,31.459883314593377,0
2023-04-01,21:46:00,No Complaints,Sector D,30.030500906055604,31.464637383417426,0
2023-12-20,13:38:00,No Complaints,Sector C,30.027020612887526,31.459421667170123,0
2023-11-13,18:02:00,Pets Control,Sector D,30.03116179603379,31.465299929671914,1
2023-01-12,04:56:00,Security,Sector E,30.035344658986887,31.47011681596864,1
2023-04-18,07:45:00,No Complaints,Sector E,30.034570025273837,31.47034962107885,0
2023-12-03,01:23:00,No Complaints,Sector E,30.03534937130185,31.470045775462008,0
2023-12-19,16:02:00,No Complaints,Sector D,30.030729998075437,31.46492628222773,0
2023-07-07,17:42:00,No Complaints,Sector E,30.035058866283105,31.47047466577228,0
2023-04-20,12:53:00,Pets Control,Sector A,30.020835694913487,31.45030250901719,1
2023-08-15,11:04:00,No Complaints,Sector E,30.034849360430865,31.469442003426664,0
2023-03-01,17:34:00,No Complaints,Sector A,30.021493308194454,31.450074499353697,0
2023-05-16,16:03:00,No Complaints,Sector A,30.020957744151413,31.44994949601234,0
2023-03-19,09:18:00,No Complaints,Sector D,30.031000938277835,31.465366382102182,0
2023-02-28,07:38:00,No Complaints,Sector E,30.034516901536488,31.46996303454255,0
2023-12-14,21:36:00,No Complaints,Sector A,30.020849807467968,31.449934539435585,0
2023-12-20,14:39:00,Cleaning,Sector A,30.020787677491313,31.45030186520343,1
2023-07-06,09:57:00,No Complaints,Sector D,30.03067940018298,31.46489626625819,0
2023-11-16,16:30:00,No Complaints,Sector E,30.034635021651187,31.470174639528306,0
2023-03-19,07:54:00,No Complaints,Sector B,30.02361151509446,31.45488715890082,0
2023-08-25,15:18:00,No Complaints,Sector D,30.03122713553437,31.4645002990642,0
2023-09-20,22:53:00,No Complaints,Sector C,30.02694332556561,31.45956681100084,0
2023-09-27,16:44:00,No Complaints,Sector D,30.03079592302143,31.465408091493828,0
2023-03-21,09:57:00,No Complaints,Sector D,30.03110874618142,31.464663201869136,0
2023-03-21,08:23:00,Traffic,Sector A,30.02111707033549,31.449652275253605,1
2023-12-28,17:53:00,No Complaints,Sector C,30.02726690375569,31.460104135338426,0
